"game_id","play_id","posteam","defteam","play_type","epa"
"2026_01_BUF_HOU",1182,"HOU","BUF","pass",-0.502286880044267
"2026_01_BUF_HOU",1205,"HOU","BUF","pass",-1.37441831594333
"2026_01_BUF_HOU",1230,"HOU","BUF","run",2.59451156179421
"2026_01_BUF_HOU",1252,"HOU","BUF","run",0.276834164513275
"2026_01_BUF_HOU",1276,"HOU","BUF","run",-0.107156694633886
"2026_01_BUF_HOU",1298,"HOU","BUF","run",0.435252070077695
"2026_01_BUF_HOU",1320,"HOU","BUF","pass",-0.428665965097025
"2026_01_BUF_HOU",1352,"HOU","BUF","run",1.26841073541436
"2026_01_BUF_HOU",1374,"HOU","BUF","pass",-0.936578081338666
"2026_01_BUF_HOU",1399,"HOU","BUF","pass",-0.0528311118832789
"2026_01_BUF_HOU",1458,"HOU","BUF","run",2.18514031759696
"2026_01_BUF_HOU",1520,"BUF","HOU","pass",1.26447291718796
"2026_01_BUF_HOU",1579,"BUF","HOU","pass",-0.220662832201924
"2026_01_BUF_HOU",1602,"BUF","HOU","run",0.732556495669996
"2026_01_BUF_HOU",1728,"HOU","BUF","run",-0.0536993719870225
"2026_01_BUF_HOU",1753,"HOU","BUF","pass",-0.105491205584258
"2026_01_BUF_HOU",1785,"HOU","BUF","pass",-1.45274111593608
"2026_01_BUF_HOU",1828,"BUF","HOU","pass",1.93578320846427
"2026_01_BUF_HOU",1853,"BUF","HOU","pass",0.817286693083588
"2026_01_BUF_HOU",1885,"BUF","HOU","pass",4.16196589631727
"2026_01_BUF_HOU",1967,"HOU","BUF","pass",0.319403817295097
"2026_01_BUF_HOU",2026,"HOU","BUF","pass",0.463905981741846
"2026_01_BUF_HOU",2051,"HOU","BUF","pass",2.4374918070971
"2026_01_BUF_HOU",2081,"HOU","BUF","pass",2.21136275987374
"2026_01_BUF_HOU",2156,"BUF","HOU","pass",-0.0569832127657719
"2026_01_BUF_HOU",2184,"BUF","HOU","run",-0.0592273413785733
"2026_01_BUF_HOU",2254,"HOU","BUF","run",0.0920571996830404
"2026_01_BUF_HOU",2276,"HOU","BUF","run",-0.921365613583475
"2026_01_BUF_HOU",2339,"HOU","BUF","pass",-1.11832807771862
"2026_01_BUF_HOU",2409,"BUF","HOU","run",-0.558803942985833
"2026_01_BUF_HOU",2431,"BUF","HOU","pass",-0.40688157454133
"2026_01_BUF_HOU",2456,"BUF","HOU","pass",2.25174907548353
"2026_01_BUF_HOU",2486,"BUF","HOU","run",-0.389451315160841
"2026_01_BUF_HOU",2544,"BUF","HOU","pass",-0.836344414856285
"2026_01_BUF_HOU",2583,"BUF","HOU","pass",-0.613627871032804
"2026_01_BUF_HOU",2628,"HOU","BUF","run",-1.18433724786155
"2026_01_BUF_HOU",2659,"HOU","BUF","pass",-0.725281605729833
"2026_01_BUF_HOU",2682,"HOU","BUF","run",-0.46398747083731
"2026_01_BUF_HOU",2740,"BUF","HOU","run",-0.44787882687524
"2026_01_BUF_HOU",2806,"BUF","HOU","pass",0.658914154802915
"2026_01_BUF_HOU",2832,"BUF","HOU","run",-0.184720502700657
"2026_01_BUF_HOU",2854,"BUF","HOU","pass",-1.42974344972754
"2026_01_BUF_HOU",2874,"BUF","HOU","pass",-0.660014370031733
"2026_01_BUF_HOU",2949,"HOU","BUF","pass",-0.573659531772137
"2026_01_BUF_HOU",2972,"HOU","BUF","pass",0.881033477839082
"2026_01_BUF_HOU",3000,"HOU","BUF","run",-1.82112119626254
"2026_01_BUF_HOU",3022,"HOU","BUF","run",2.2437759952154
"2026_01_BUF_HOU",3046,"HOU","BUF","pass",0.793574140174314
"2026_01_BUF_HOU",3071,"HOU","BUF","pass",1.05752505420242
"2026_01_BUF_HOU",3096,"HOU","BUF","pass",-0.468897900427692
"2026_01_BUF_HOU",3119,"HOU","BUF","pass",0.732843892998062
"2026_01_BUF_HOU",3144,"HOU","BUF","run",-1.13206328451633
"2026_01_BUF_HOU",3166,"HOU","BUF","run",1.57787080475828
"2026_01_BUF_HOU",3210,"HOU","BUF","pass",0.734404760762118
"2026_01_BUF_HOU",3235,"HOU","BUF","run",-0.508187080558855
"2026_01_BUF_HOU",3259,"HOU","BUF","pass",1.86232929106336
"2026_01_BUF_HOU",3340,"BUF","HOU","pass",-0.556460459250957
"2026_01_BUF_HOU",3363,"BUF","HOU","pass",-0.0533849685452878
"2026_01_BUF_HOU",3388,"BUF","HOU","pass",3.66817975771846
"2026_01_BUF_HOU",3413,"BUF","HOU","run",-0.128356271015946
"2026_01_BUF_HOU",3435,"BUF","HOU","pass",-0.293732432764955
"2026_01_BUF_HOU",3465,"BUF","HOU","pass",-1.44686218143567
"2026_01_BUF_HOU",3538,"HOU","BUF","pass",-0.565682287327945
"2026_01_BUF_HOU",3595,"HOU","BUF","run",-0.00638032192364335
"2026_01_BUF_HOU",3617,"HOU","BUF","pass",2.57887066830881
"2026_01_BUF_HOU",3647,"HOU","BUF","run",-0.864730557659641
"2026_01_BUF_HOU",3669,"HOU","BUF","pass",0.0472479942254722
"2026_01_BUF_HOU",3694,"HOU","BUF","pass",-1.57428367648465
"2026_01_BUF_HOU",3768,"BUF","HOU","run",-1.1300212489441
"2026_01_BUF_HOU",3797,"BUF","HOU","pass",-0.671658266335726
"2026_01_BUF_HOU",3826,"BUF","HOU","pass",-0.776550712063909
"2026_01_BUF_HOU",3869,"HOU","BUF","run",-0.454194895224646
"2026_01_BUF_HOU",3891,"HOU","BUF","run",-0.927646178402938
"2026_01_BUF_HOU",3915,"HOU","BUF","pass",-1.33837903279345
"2026_01_BUF_HOU",3960,"BUF","HOU","run",0.765194837702438
"2026_01_BUF_HOU",3998,"BUF","HOU","pass",0.290546651929617
"2026_01_BUF_HOU",4026,"BUF","HOU","pass",0.494017930468544
"2026_01_BUF_HOU",4063,"BUF","HOU","pass",1.99016330408631
"2026_01_BUF_HOU",4100,"BUF","HOU","run",-0.624800365476403
"2026_01_BUF_HOU",4122,"BUF","HOU","pass",-0.468293068814091
"2026_01_BUF_HOU",4152,"BUF","HOU","pass",4.58720196667127
"2026_01_BUF_HOU",4214,"HOU","BUF","pass",0.857426100701559
"2026_01_BUF_HOU",4239,"HOU","BUF","pass",0.412810665438883
"2026_01_BUF_HOU",4264,"HOU","BUF","pass",-0.352616699703503
"2026_01_BUF_HOU",4287,"HOU","BUF","run",0.957180983386934
"2026_01_BUF_HOU",4344,"HOU","BUF","pass",-0.275944293942302
"2026_01_BUF_HOU",4367,"HOU","BUF","pass",0.835655235860031
"2026_01_BUF_HOU",4392,"HOU","BUF","pass",1.54186982623651
"2026_01_BUF_HOU",4436,"HOU","BUF","pass",-1.66736963656149
"2026_01_BUF_HOU",4456,"HOU","BUF","pass",-0.392444927420001
"2026_01_BUF_HOU",4486,"HOU","BUF","pass",-2.74487120233243
"2026_01_CHI_CAR",57,"CHI","CAR","run",-0.244124894030392
"2026_01_CHI_CAR",90,"CHI","CAR","run",-0.109478252474219
"2026_01_CHI_CAR",112,"CHI","CAR","pass",-3.48948358441703
"2026_01_CHI_CAR",153,"CAR","CHI","pass",0.762014981475659
"2026_01_CHI_CAR",178,"CAR","CHI","run",-0.159104589838535
"2026_01_CHI_CAR",200,"CAR","CHI","pass",2.42146345344372
"2026_01_CHI_CAR",313,"CAR","CHI","run",0.414845741237514
"2026_01_CHI_CAR",355,"CAR","CHI","pass",-0.972419932368211
"2026_01_CHI_CAR",378,"CAR","CHI","pass",2.24663027672796
"2026_01_CHI_CAR",453,"CHI","CAR","run",-0.0914060329087079
"2026_01_CHI_CAR",475,"CHI","CAR","run",0.37104358850047
"2026_01_CHI_CAR",535,"CHI","CAR","pass",2.3126484376844
"2026_01_CHI_CAR",560,"CHI","CAR","pass",0.461899164598435
"2026_01_CHI_CAR",585,"CHI","CAR","run",0.509675471577793
"2026_01_CHI_CAR",612,"CHI","CAR","run",2.07734018465271
"2026_01_CHI_CAR",634,"CHI","CAR","run",0.123195607389789
"2026_01_CHI_CAR",656,"CHI","CAR","run",-1.12556497153128
"2026_01_CHI_CAR",678,"CHI","CAR","run",3.02052390266908
"2026_01_CHI_CAR",752,"CAR","CHI","pass",-0.492241034517065
"2026_01_CHI_CAR",787,"CAR","CHI","pass",-0.52282223990187
"2026_01_CHI_CAR",812,"CAR","CHI","pass",-2.04526100633666
"2026_01_CHI_CAR",851,"CHI","CAR","pass",0.775408781133592
"2026_01_CHI_CAR",883,"CHI","CAR","run",-0.356950203422457
"2026_01_CHI_CAR",910,"CHI","CAR","pass",3.79446661885595
"2026_01_CHI_CAR",943,"CHI","CAR","pass",-0.539769960800186
"2026_01_CHI_CAR",966,"CHI","CAR","run",0.639718240126967
"2026_01_CHI_CAR",988,"CHI","CAR","run",1.31611879711272
"2026_01_CHI_CAR",1072,"CAR","CHI","run",-0.584757972508669
"2026_01_CHI_CAR",1118,"CAR","CHI","run",-0.060800192411989
"2026_01_CHI_CAR",1140,"CAR","CHI","pass",-0.874965039547533
"2026_01_CHI_CAR",1222,"CHI","CAR","pass",1.33087059354875
"2026_01_CHI_CAR",1247,"CHI","CAR","pass",2.5657957495423
"2026_01_CHI_CAR",1321,"CAR","CHI","pass",1.06549709592946
"2026_01_CHI_CAR",1351,"CAR","CHI","run",0.026684534503147
"2026_01_CHI_CAR",1373,"CAR","CHI","pass",4.59988325741142
"2026_01_CHI_CAR",1456,"CHI","CAR","run",-0.552521088626236
"2026_01_CHI_CAR",1478,"CHI","CAR","run",0.115516871213913
"2026_01_CHI_CAR",1511,"CHI","CAR","run",-0.879322987049818
"2026_01_CHI_CAR",1533,"CHI","CAR","run",-3.37895900348667
"2026_01_CHI_CAR",1556,"CAR","CHI","pass",0.856167581863701
"2026_01_CHI_CAR",1581,"CAR","CHI","run",0.036307827278506
"2026_01_CHI_CAR",1672,"CAR","CHI","run",1.59734628512524
"2026_01_CHI_CAR",1745,"CHI","CAR","pass",-0.525417564902455
"2026_01_CHI_CAR",1768,"CHI","CAR","run",0.255459626205266
"2026_01_CHI_CAR",1790,"CHI","CAR","run",-1.75171685498208
"2026_01_CHI_CAR",1842,"CHI","CAR","run",-0.403753552876879
"2026_01_CHI_CAR",1864,"CHI","CAR","pass",-0.591479430499021
"2026_01_CHI_CAR",1899,"CHI","CAR","pass",-0.587873499545732
"2026_01_CHI_CAR",2008,"CAR","CHI","pass",-0.144433863810264
"2026_01_CHI_CAR",2033,"CAR","CHI","run",-1.03000853012782
"2026_01_CHI_CAR",2072,"CAR","CHI","pass",3.42330193513772
"2026_01_CHI_CAR",2097,"CAR","CHI","pass",-0.436675001285039
"2026_01_CHI_CAR",2120,"CAR","CHI","pass",-0.501060712733306
"2026_01_CHI_CAR",2143,"CAR","CHI","pass",-0.842681736319142
"2026_01_CHI_CAR",2209,"CHI","CAR","pass",-1.05379178840667
"2026_01_CHI_CAR",2229,"CHI","CAR","pass",0.313038848107681
"2026_01_CHI_CAR",2261,"CHI","CAR","pass",1.63598218734842
"2026_01_CHI_CAR",2286,"CHI","CAR","pass",0.134728873497806
"2026_01_CHI_CAR",2342,"CHI","CAR","pass",1.77028005255852
"2026_01_CHI_CAR",2367,"CHI","CAR","run",3.95534041535575
"2026_01_CHI_CAR",2435,"CAR","CHI","pass",0.15299413347384
"2026_01_CHI_CAR",2460,"CAR","CHI","pass",-0.445732077525463
"2026_01_CHI_CAR",2497,"CHI","CAR","pass",-0.0904375786194578
"2026_01_CHI_CAR",2570,"CAR","CHI","run",-0.220623570960015
"2026_01_CHI_CAR",2592,"CAR","CHI","run",-0.19875454576686
"2026_01_CHI_CAR",2614,"CAR","CHI","pass",-1.91047485917807
"2026_01_CHI_CAR",2655,"CHI","CAR","pass",-0.594080437440425
"2026_01_CHI_CAR",2685,"CHI","CAR","run",-0.575817164033651
"2026_01_CHI_CAR",2707,"CHI","CAR","pass",-1.43616718379781
"2026_01_CHI_CAR",2765,"CAR","CHI","pass",1.08525026962161
"2026_01_CHI_CAR",2802,"CAR","CHI","run",0.472574488492683
"2026_01_CHI_CAR",2824,"CAR","CHI","pass",-0.656601552036591
"2026_01_CHI_CAR",2852,"CAR","CHI","pass",1.39535137219355
"2026_01_CHI_CAR",2880,"CAR","CHI","run",0.452546205720864
"2026_01_CHI_CAR",2914,"CAR","CHI","pass",0.949427240411751
"2026_01_CHI_CAR",2942,"CAR","CHI","run",0.785957040148787
"2026_01_CHI_CAR",3012,"CHI","CAR","pass",-0.541798065416515
"2026_01_CHI_CAR",3035,"CHI","CAR","run",-0.150524648372084
"2026_01_CHI_CAR",3057,"CHI","CAR","pass",1.90828498732299
"2026_01_CHI_CAR",3082,"CHI","CAR","pass",0.739021006971598
"2026_01_CHI_CAR",3107,"CHI","CAR","run",0.73666659113951
"2026_01_CHI_CAR",3129,"CHI","CAR","run",0.296281430288218
"2026_01_CHI_CAR",3159,"CHI","CAR","pass",0.164506219909526
"2026_01_CHI_CAR",3184,"CHI","CAR","pass",-0.696851003158372
"2026_01_CHI_CAR",3207,"CHI","CAR","pass",1.14225344033912
"2026_01_CHI_CAR",3240,"CHI","CAR","pass",-0.471813989744987
"2026_01_CHI_CAR",3337,"CHI","CAR","run",0.328905635804404
"2026_01_CHI_CAR",3359,"CHI","CAR","run",1.04633064899826
"2026_01_CHI_CAR",3381,"CHI","CAR","run",0.616799119568896
"2026_01_CHI_CAR",3451,"CAR","CHI","pass",-0.490618927637115
"2026_01_CHI_CAR",3474,"CAR","CHI","pass",1.35375429061241
"2026_01_CHI_CAR",3523,"CAR","CHI","run",0.0375552729237825
"2026_01_CHI_CAR",3545,"CAR","CHI","pass",-0.0773146119900048
"2026_01_CHI_CAR",3570,"CAR","CHI","pass",-1.87520739273168
"2026_01_CHI_CAR",3593,"CAR","CHI","pass",-2.4978598584421
"2026_01_CHI_CAR",3621,"CHI","CAR","run",5.21245094458573
"2026_01_CHI_CAR",3685,"CAR","CHI","run",-0.141297838650644
"2026_01_CHI_CAR",3707,"CAR","CHI","pass",0.800247930921614
"2026_01_CHI_CAR",3752,"CAR","CHI","pass",-3.80316246440634
"2026_01_CHI_CAR",3841,"CHI","CAR","run",-0.505863729398698
"2026_01_CHI_CAR",3875,"CHI","CAR","run",-0.37239379924722
"2026_01_CHI_CAR",3897,"CHI","CAR","pass",1.70090917614289
"2026_01_CHI_CAR",3957,"CHI","CAR","run",-0.414579647826031
"2026_01_CHI_CAR",3979,"CHI","CAR","pass",0.784561273176223
"2026_01_CHI_CAR",4004,"CHI","CAR","pass",1.60477945127059
"2026_01_CHI_CAR",4029,"CHI","CAR","run",-0.384473507525399
"2026_01_CHI_CAR",4051,"CHI","CAR","pass",0.0288808497716673
"2026_01_CHI_CAR",4076,"CHI","CAR","run",1.61254251009086
"2026_01_CHI_CAR",4098,"CHI","CAR","run",0.74517057382036
"2026_01_CHI_CAR",4158,"CHI","CAR","run",-0.469916503527202
"2026_01_CHI_CAR",4180,"CHI","CAR","pass",1.37591298378538
"2026_01_CHI_CAR",4256,"CAR","CHI","pass",-0.491485330741853
"2026_01_CHI_CAR",4279,"CAR","CHI","pass",1.36424045986496
"2026_01_CHI_CAR",4304,"CAR","CHI","pass",-0.436080298619345
"2026_01_CHI_CAR",4327,"CAR","CHI","pass",-0.661811922909692
"2026_01_CHI_CAR",4350,"CAR","CHI","pass",2.95078533218475
"2026_01_CHI_CAR",4375,"CAR","CHI","pass",-0.434049400209915
"2026_01_CHI_CAR",4398,"CAR","CHI","pass",1.40303302748362
"2026_01_CHI_CAR",4428,"CAR","CHI","pass",1.88834864896489
"2026_01_CHI_CAR",4495,"CAR","CHI","run",0.0909794405451976
"2026_01_CHI_CAR",4523,"CAR","CHI","pass",2.31804566731444
"2026_01_CHI_CAR",4588,"CHI","CAR","run",-0.0256921366672032
"2026_01_CHI_CAR",4610,"CHI","CAR","run",-0.521745470003225
"2026_01_CHI_CAR",4670,"CHI","CAR","run",-0.439101675583515
"2026_01_CHI_CAR",4692,"CHI","CAR","run",4.50627999665448
"2026_01_CHI_CAR",4754,"CAR","CHI","run",0.429599137161858
"2026_01_CHI_CAR",4776,"CAR","CHI","run",0.789391792728566
"2026_01_CHI_CAR",4798,"CAR","CHI","run",-0.137197252362967
"2026_01_CHI_CAR",4820,"CAR","CHI","pass",-0.381134943338111
"2026_01_CHI_CAR",4850,"CAR","CHI","run",1.67775175964925
"2026_01_CHI_CAR",4872,"CAR","CHI","run",-0.19657052133698
"2026_01_CHI_CAR",4894,"CAR","CHI","run",-2.86954482109286
"2026_01_CLE_JAX",63,"CLE","JAX","pass",1.04551065270789
"2026_01_CLE_JAX",88,"CLE","JAX","run",-0.188412868184969
"2026_01_CLE_JAX",110,"CLE","JAX","pass",1.12737767898943
"2026_01_CLE_JAX",135,"CLE","JAX","run",0.179087188094854
"2026_01_CLE_JAX",157,"CLE","JAX","pass",-6.36176570842508
"2026_01_CLE_JAX",184,"JAX","CLE","run",-0.227512951241806
"2026_01_CLE_JAX",213,"JAX","CLE","run",0.44753257301636
"2026_01_CLE_JAX",235,"JAX","CLE","run",0.404034327017143
"2026_01_CLE_JAX",257,"JAX","CLE","run",-0.207324431277812
"2026_01_CLE_JAX",279,"JAX","CLE","pass",1.09801980515476
"2026_01_CLE_JAX",304,"JAX","CLE","run",-0.203287501819432
"2026_01_CLE_JAX",326,"JAX","CLE","pass",-0.722639906569384
"2026_01_CLE_JAX",349,"JAX","CLE","pass",3.94280672585592
"2026_01_CLE_JAX",431,"CLE","JAX","run",-0.194974123500288
"2026_01_CLE_JAX",453,"CLE","JAX","run",-0.793463407084346
"2026_01_CLE_JAX",475,"CLE","JAX","pass",-1.31390058994293
"2026_01_CLE_JAX",524,"JAX","CLE","pass",-0.567837743088603
"2026_01_CLE_JAX",554,"JAX","CLE","pass",1.31449349969625
"2026_01_CLE_JAX",584,"JAX","CLE","pass",0.14915038482286
"2026_01_CLE_JAX",643,"JAX","CLE","pass",0.688512726221234
"2026_01_CLE_JAX",708,"JAX","CLE","run",-0.754295246908441
"2026_01_CLE_JAX",751,"JAX","CLE","pass",2.339677444892
"2026_01_CLE_JAX",791,"JAX","CLE","pass",0.974142090068199
"2026_01_CLE_JAX",816,"JAX","CLE","run",0.315187053987756
"2026_01_CLE_JAX",838,"JAX","CLE","pass",1.32747722032946
"2026_01_CLE_JAX",912,"CLE","JAX","pass",-0.693320145364851
"2026_01_CLE_JAX",932,"CLE","JAX","pass",-0.618517454713583
"2026_01_CLE_JAX",962,"CLE","JAX","pass",-1.78555060969666
"2026_01_CLE_JAX",1037,"JAX","CLE","pass",0.931658236077055
"2026_01_CLE_JAX",1067,"JAX","CLE","pass",-0.56853772350587
"2026_01_CLE_JAX",1090,"JAX","CLE","run",0.406401398591697
"2026_01_CLE_JAX",1116,"JAX","CLE","run",-0.270126612391323
"2026_01_CLE_JAX",1138,"JAX","CLE","pass",0.944754002382979
"2026_01_CLE_JAX",1163,"JAX","CLE","run",-0.0159434324596077
"2026_01_CLE_JAX",1185,"JAX","CLE","run",0.777084566070698
"2026_01_CLE_JAX",1207,"JAX","CLE","pass",-0.527358944877051
"2026_01_CLE_JAX",1230,"JAX","CLE","pass",0.334312981576659
"2026_01_CLE_JAX",1255,"JAX","CLE","run",-1.67306082612277
"2026_01_CLE_JAX",1327,"CLE","JAX","run",-0.487849026918411
"2026_01_CLE_JAX",1352,"CLE","JAX","pass",-4.29535513045266
"2026_01_CLE_JAX",1405,"JAX","CLE","run",0.787544854567386
"2026_01_CLE_JAX",1427,"JAX","CLE","run",-0.0805895534576848
"2026_01_CLE_JAX",1449,"JAX","CLE","pass",-0.589464889431838
"2026_01_CLE_JAX",1472,"JAX","CLE","pass",1.8011950419168
"2026_01_CLE_JAX",1502,"JAX","CLE","pass",2.12886040459853
"2026_01_CLE_JAX",1573,"CLE","JAX","run",0.584061073837802
"2026_01_CLE_JAX",1595,"CLE","JAX","run",0.0982184635940939
"2026_01_CLE_JAX",1620,"CLE","JAX","pass",-0.809338915976696
"2026_01_CLE_JAX",1643,"CLE","JAX","pass",-0.696915322216228
"2026_01_CLE_JAX",1673,"CLE","JAX","run",-1.01473447796889
"2026_01_CLE_JAX",1715,"JAX","CLE","run",0.511553554795682
"2026_01_CLE_JAX",1744,"JAX","CLE","run",0.679155800957233
"2026_01_CLE_JAX",1766,"JAX","CLE","run",-0.452123629744165
"2026_01_CLE_JAX",1788,"JAX","CLE","pass",-2.00174262234941
"2026_01_CLE_JAX",1851,"CLE","JAX","pass",0.808282524114475
"2026_01_CLE_JAX",1876,"CLE","JAX","pass",0.496843194880057
"2026_01_CLE_JAX",1983,"CLE","JAX","pass",0.162984081194736
"2026_01_CLE_JAX",2046,"CLE","JAX","pass",-0.149196367536206
"2026_01_CLE_JAX",2071,"CLE","JAX","pass",-0.260196085029747
"2026_01_CLE_JAX",2142,"JAX","CLE","run",0.649881262565032
"2026_01_CLE_JAX",2188,"JAX","CLE","pass",1.26137215935159
"2026_01_CLE_JAX",2223,"JAX","CLE","run",-1.26055192155764
"2026_01_CLE_JAX",2269,"JAX","CLE","pass",3.79799138440285
"2026_01_CLE_JAX",2340,"CLE","JAX","run",-0.773887379211374
"2026_01_CLE_JAX",2362,"CLE","JAX","pass",-0.192897362401709
"2026_01_CLE_JAX",2387,"CLE","JAX","run",1.49916485988069
"2026_01_CLE_JAX",2419,"CLE","JAX","run",0.346276905678678
"2026_01_CLE_JAX",2441,"CLE","JAX","run",-0.388773373677395
"2026_01_CLE_JAX",2487,"CLE","JAX","pass",-1.14963255461113
"2026_01_CLE_JAX",2560,"JAX","CLE","pass",0.843987883301452
"2026_01_CLE_JAX",2585,"JAX","CLE","run",-0.589073500595987
"2026_01_CLE_JAX",2607,"JAX","CLE","run",0.35525253880769
"2026_01_CLE_JAX",2631,"JAX","CLE","run",0.597656201571226
"2026_01_CLE_JAX",2653,"JAX","CLE","pass",0.86816824041307
"2026_01_CLE_JAX",2683,"JAX","CLE","run",0.850516293663532
"2026_01_CLE_JAX",2705,"JAX","CLE","run",-0.759326310362667
"2026_01_CLE_JAX",2760,"JAX","CLE","pass",-0.747522654477507
"2026_01_CLE_JAX",2785,"JAX","CLE","run",0.281220775758648
"2026_01_CLE_JAX",2868,"CLE","JAX","pass",0.48203304503113
"2026_01_CLE_JAX",2893,"CLE","JAX","pass",0.647955679800361
"2026_01_CLE_JAX",2925,"CLE","JAX","pass",-1.08252678439021
"2026_01_CLE_JAX",2965,"CLE","JAX","pass",2.36632050783373
"2026_01_CLE_JAX",2990,"CLE","JAX","run",-0.984393395250663
"2026_01_CLE_JAX",3012,"CLE","JAX","pass",1.83520619338378
"2026_01_CLE_JAX",3037,"CLE","JAX","run",-0.193078032461926
"2026_01_CLE_JAX",3059,"CLE","JAX","pass",0.163808235432953
"2026_01_CLE_JAX",3084,"CLE","JAX","run",-0.754164027050138
"2026_01_CLE_JAX",3130,"CLE","JAX","run",2.58947864500806
"2026_01_CLE_JAX",3168,"CLE","JAX","run",-0.103200002107769
"2026_01_CLE_JAX",3240,"CLE","JAX","run",-0.219572487636469
"2026_01_CLE_JAX",3262,"CLE","JAX","pass",-1.38391352805775
"2026_01_CLE_JAX",3282,"CLE","JAX","pass",-3.67466900742147
"2026_01_CLE_JAX",3302,"JAX","CLE","run",0.508507466409355
"2026_01_CLE_JAX",3355,"JAX","CLE","run",0.250439477618784
"2026_01_CLE_JAX",3377,"JAX","CLE","run",-0.994643497979268
"2026_01_CLE_JAX",3399,"JAX","CLE","run",-1.43269248772413
"2026_01_CLE_JAX",3441,"CLE","JAX","run",0.479007733054459
"2026_01_CLE_JAX",3470,"CLE","JAX","run",0.689980122609995
"2026_01_CLE_JAX",3492,"CLE","JAX","run",0.227377378963865
"2026_01_CLE_JAX",3514,"CLE","JAX","pass",0.751890880346764
"2026_01_CLE_JAX",3544,"CLE","JAX","run",0.20962748513557
"2026_01_CLE_JAX",3566,"CLE","JAX","pass",4.74445131182438
"2026_01_DAL_NYG",62,"DAL","NYG","run",-0.374430892523378
"2026_01_DAL_NYG",84,"DAL","NYG","pass",-0.785034757573158
"2026_01_DAL_NYG",107,"DAL","NYG","pass",-0.292976391036063
"2026_01_DAL_NYG",180,"NYG","DAL","run",-0.251698657404631
"2026_01_DAL_NYG",202,"NYG","DAL","run",0.504360663238913
"2026_01_DAL_NYG",224,"NYG","DAL","run",0.402599351014942
"2026_01_DAL_NYG",246,"NYG","DAL","pass",0.890161223243922
"2026_01_DAL_NYG",304,"NYG","DAL","pass",-0.495520856464282
"2026_01_DAL_NYG",327,"NYG","DAL","run",2.88190243497957
"2026_01_DAL_NYG",370,"NYG","DAL","run",-0.311105340369977
"2026_01_DAL_NYG",392,"NYG","DAL","run",-0.303135802561883
"2026_01_DAL_NYG",414,"NYG","DAL","pass",2.03687417370384
"2026_01_DAL_NYG",446,"NYG","DAL","run",0.77871419096482
"2026_01_DAL_NYG",525,"DAL","NYG","run",0.0347556876949966
"2026_01_DAL_NYG",547,"DAL","NYG","run",-0.837553194956854
"2026_01_DAL_NYG",571,"DAL","NYG","pass",1.82639997452497
"2026_01_DAL_NYG",596,"DAL","NYG","pass",0.573565342463553
"2026_01_DAL_NYG",626,"DAL","NYG","run",-0.75456172390841
"2026_01_DAL_NYG",648,"DAL","NYG","run",0.927398849278688
"2026_01_DAL_NYG",670,"DAL","NYG","pass",-0.483083699829876
"2026_01_DAL_NYG",693,"DAL","NYG","pass",-0.0567021742463112
"2026_01_DAL_NYG",718,"DAL","NYG","pass",-1.59337751381099
"2026_01_DAL_NYG",772,"NYG","DAL","run",0.0341301555745304
"2026_01_DAL_NYG",801,"NYG","DAL","run",0.493690176634118
"2026_01_DAL_NYG",823,"NYG","DAL","pass",-0.566684918943793
"2026_01_DAL_NYG",846,"NYG","DAL","pass",0.946799297584221
"2026_01_DAL_NYG",931,"NYG","DAL","run",-0.599751976551488
"2026_01_DAL_NYG",953,"NYG","DAL","pass",0.295584771316499
"2026_01_DAL_NYG",978,"NYG","DAL","run",-1.69664131850004
"2026_01_DAL_NYG",1044,"DAL","NYG","run",0.706845054635778
"2026_01_DAL_NYG",1073,"DAL","NYG","run",0.0193192556034774
"2026_01_DAL_NYG",1097,"DAL","NYG","run",0.229691688669845
"2026_01_DAL_NYG",1186,"DAL","NYG","run",-0.283941407804377
"2026_01_DAL_NYG",1208,"DAL","NYG","pass",0.933485899469815
"2026_01_DAL_NYG",1233,"DAL","NYG","run",-0.0780851292656735
"2026_01_DAL_NYG",1291,"DAL","NYG","pass",0.869711147621274
"2026_01_DAL_NYG",1350,"DAL","NYG","run",-0.046305185649544
"2026_01_DAL_NYG",1372,"DAL","NYG","run",-0.391934891988058
"2026_01_DAL_NYG",1422,"DAL","NYG","pass",1.24799629399786
"2026_01_DAL_NYG",1504,"NYG","DAL","run",1.01554440497421
"2026_01_DAL_NYG",1531,"NYG","DAL","pass",-0.36937293887604
"2026_01_DAL_NYG",1553,"NYG","DAL","pass",-0.614028684096411
"2026_01_DAL_NYG",1576,"NYG","DAL","pass",2.04090598813491
"2026_01_DAL_NYG",1606,"NYG","DAL","run",-0.13254378491547
"2026_01_DAL_NYG",1628,"NYG","DAL","pass",1.4869617796503
"2026_01_DAL_NYG",1658,"NYG","DAL","pass",-0.55620632407954
"2026_01_DAL_NYG",1688,"NYG","DAL","run",-3.18313819996547
"2026_01_DAL_NYG",1733,"DAL","NYG","run",0.269170408369973
"2026_01_DAL_NYG",1769,"DAL","NYG","pass",-0.272685002768412
"2026_01_DAL_NYG",1793,"DAL","NYG","pass",0.670236457255669
"2026_01_DAL_NYG",1823,"DAL","NYG","pass",-0.139219211647287
"2026_01_DAL_NYG",1846,"DAL","NYG","pass",-0.161240986082703
"2026_01_DAL_NYG",1871,"DAL","NYG","pass",-1.9749853774556
