"game_id","play_id","week","posteam","play_type","epa"
"2026_01_ATL_PIT",2683,1,"ATL","pass",-1.06210690983349
"2026_01_ATL_PIT",2727,1,"PIT","run",-0.084652850870043
"2026_01_ATL_PIT",2756,1,"PIT","run",-0.852674192981794
"2026_01_ATL_PIT",2778,1,"PIT","pass",-1.48288283566944
"2026_01_ATL_PIT",2848,1,"ATL","run",0.502060631290078
"2026_01_ATL_PIT",2881,1,"ATL","run",-0.44545435346663
"2026_01_ATL_PIT",2903,1,"ATL","pass",3.037238528952
"2026_01_ATL_PIT",2939,1,"ATL","run",-0.523144420003518
"2026_01_ATL_PIT",2961,1,"ATL","pass",-0.865659757750109
"2026_01_ATL_PIT",2984,1,"ATL","pass",-1.79009042866528
"2026_01_ATL_PIT",3030,1,"PIT","pass",1.96398748410866
"2026_01_ATL_PIT",3091,1,"PIT","pass",0.576611496508121
"2026_01_ATL_PIT",3116,1,"PIT","pass",-0.483431380009279
"2026_01_ATL_PIT",3146,1,"PIT","pass",-1.7538666925393
"2026_01_ATL_PIT",3169,1,"PIT","pass",-2.80534267192706
"2026_01_ATL_PIT",3192,1,"ATL","pass",1.90560161822941
"2026_01_ATL_PIT",3240,1,"ATL","run",-0.805810410995036
"2026_01_ATL_PIT",3262,1,"ATL","pass",-1.68416358705144
"2026_01_ATL_PIT",3282,1,"ATL","run",-0.208708387291553
"2026_01_ATL_PIT",3354,1,"PIT","pass",-0.49185008648783
"2026_01_ATL_PIT",3379,1,"PIT","pass",-0.124803070444614
"2026_01_ATL_PIT",3404,1,"PIT","pass",-1.61264810431749
"2026_01_ATL_PIT",3456,1,"ATL","run",1.42721497407183
"2026_01_ATL_PIT",3498,1,"ATL","run",-0.80594483204186
"2026_01_ATL_PIT",3525,1,"ATL","pass",-8.2899881885387
"2026_01_ATL_PIT",3598,1,"ATL","run",1.04338356293738
"2026_01_ATL_PIT",3620,1,"ATL","pass",1.29421773762442
"2026_01_ATL_PIT",3645,1,"ATL","run",-0.188145243329927
"2026_01_ATL_PIT",3667,1,"ATL","run",0.585678446106613
"2026_01_ATL_PIT",3689,1,"ATL","run",-1.57551697449322
"2026_01_ATL_PIT",3769,1,"PIT","run",0.50764916324988
"2026_01_ATL_PIT",3791,1,"PIT","run",0.843999570468441
"2026_01_ATL_PIT",3816,1,"PIT","pass",-0.26297529740259
"2026_01_ATL_PIT",3841,1,"PIT","pass",-0.453057920210995
"2026_01_ATL_PIT",3873,1,"PIT","pass",-2.54481542604452
"2026_01_ATL_PIT",3914,1,"ATL","run",0.926343502709642
"2026_01_ATL_PIT",3951,1,"ATL","run",-0.430467167985626
"2026_01_ATL_PIT",3978,1,"ATL","run",-0.214190966449678
"2026_01_ATL_PIT",4000,1,"ATL","pass",-2.4738876594929
"2026_01_ATL_PIT",4040,1,"PIT","run",-0.369930793298408
"2026_01_ATL_PIT",4062,1,"PIT","pass",1.00328178703785
"2026_01_ATL_PIT",4092,1,"PIT","run",-0.173861130839214
"2026_01_ATL_PIT",4114,1,"PIT","pass",0.00742506224196404
"2026_01_ATL_PIT",4146,1,"PIT","pass",1.12742872966919
"2026_01_ATL_PIT",4178,1,"PIT","run",-0.726810019637924
"2026_01_ATL_PIT",4205,1,"PIT","run",0.633674080017954
"2026_01_BAL_IND",57,1,"IND","pass",-0.608843558933586
"2026_01_BAL_IND",80,1,"IND","pass",0.181816463824362
"2026_01_BAL_IND",105,1,"IND","pass",2.54589475411922
"2026_01_BAL_IND",130,1,"IND","pass",-0.346080280956812
"2026_01_BAL_IND",162,1,"IND","pass",-0.692298382520676
"2026_01_BAL_IND",185,1,"IND","pass",1.91161233943421
"2026_01_BAL_IND",210,1,"IND","pass",0.84731780650327
"2026_01_BAL_IND",235,1,"IND","run",0.481577324506361
"2026_01_BAL_IND",257,1,"IND","run",0.605533385765739
"2026_01_BAL_IND",325,1,"BAL","pass",3.80610596394399
"2026_01_BAL_IND",374,1,"BAL","run",-0.15128733497113
"2026_01_BAL_IND",396,1,"BAL","run",1.56002811773214
"2026_01_BAL_IND",464,1,"IND","run",-1.02569619007409
"2026_01_BAL_IND",486,1,"IND","pass",-4.8116334649967
"2026_01_BAL_IND",513,1,"BAL","run",0.459082276094705
"2026_01_BAL_IND",535,1,"BAL","run",-0.19891629810445
"2026_01_BAL_IND",590,1,"BAL","run",3.07395097112749
"2026_01_BAL_IND",617,1,"BAL","pass",0.853725885564927
"2026_01_BAL_IND",669,1,"BAL","pass",0.0780366834951565
"2026_01_BAL_IND",694,1,"BAL","run",1.42847378336592
"2026_01_BAL_IND",773,1,"IND","pass",-1.89324726141058
"2026_01_BAL_IND",793,1,"IND","pass",-0.487392249051481
"2026_01_BAL_IND",818,1,"IND","run",-0.402096688514575
"2026_01_BAL_IND",877,1,"BAL","pass",1.1434863912873
"2026_01_BAL_IND",914,1,"BAL","run",-0.349242750788108
"2026_01_BAL_IND",960,1,"BAL","pass",-0.993793326895684
"2026_01_BAL_IND",983,1,"BAL","pass",2.97115420352202
"2026_01_BAL_IND",1028,1,"BAL","run",-0.132671882631257
"2026_01_BAL_IND",1052,1,"BAL","pass",1.70314843778033
"2026_01_BAL_IND",1077,1,"BAL","run",-0.153863396728411
"2026_01_BAL_IND",1136,1,"BAL","pass",-0.756367235560901
"2026_01_BAL_IND",1166,1,"BAL","pass",-0.310201962653082
"2026_01_BAL_IND",1191,1,"BAL","pass",-3.07317646587035
"2026_01_BAL_IND",1214,1,"IND","run",-0.567494734190404
"2026_01_BAL_IND",1243,1,"IND","run",1.2749429969117
"2026_01_BAL_IND",1265,1,"IND","run",-1.174766887445
"2026_01_BAL_IND",1298,1,"IND","pass",-0.648551595397294
"2026_01_BAL_IND",1323,1,"IND","pass",-0.86877649044618
"2026_01_BAL_IND",1372,1,"BAL","run",-0.286203085444868
"2026_01_BAL_IND",1401,1,"BAL","run",-0.913901268737391
"2026_01_BAL_IND",1434,1,"BAL","pass",2.14046726282686
"2026_01_BAL_IND",1447,1,"BAL","run",-0.480823454912752
"2026_01_BAL_IND",1460,1,"BAL","pass",4.95255464687943
"2026_01_BAL_IND",1560,1,"IND","pass",-4.73328272125218
"2026_01_BAL_IND",1601,1,"BAL","run",-0.272897092043422
"2026_01_BAL_IND",1623,1,"BAL","pass",1.17279458750272
"2026_01_BAL_IND",1648,1,"BAL","run",3.10886098764604
"2026_01_BAL_IND",1732,1,"IND","pass",-0.456348417326808
"2026_01_BAL_IND",1755,1,"IND","pass",-0.61307160416618
"2026_01_BAL_IND",1778,1,"IND","pass",-0.98149689193815
"2026_01_BAL_IND",1821,1,"BAL","pass",-6.28063505538739
"2026_01_BAL_IND",1858,1,"IND","run",0.849383730441332
"2026_01_BAL_IND",1880,1,"IND","run",-0.679214248870267
"2026_01_BAL_IND",1902,1,"IND","pass",-0.344812568451744
"2026_01_BAL_IND",1927,1,"IND","run",2.27440776783624
"2026_01_BAL_IND",1988,1,"BAL","run",-0.161254732636735
"2026_01_BAL_IND",2010,1,"BAL","pass",-0.531119885272346
"2026_01_BAL_IND",2076,1,"BAL","pass",-0.636183500988409
"2026_01_BAL_IND",2119,1,"IND","pass",0.0705180091317743
"2026_01_BAL_IND",2144,1,"IND","pass",-0.275607635034248
"2026_01_BAL_IND",2172,1,"IND","run",-0.856617192504928
"2026_01_BAL_IND",2221,1,"BAL","pass",-0.0580226118909195
"2026_01_BAL_IND",2246,1,"BAL","run",0.864100290753413
"2026_01_BAL_IND",2273,1,"BAL","pass",0.00813309487421066
"2026_01_BAL_IND",2298,1,"BAL","run",-0.257807740767021
"2026_01_BAL_IND",2427,1,"BAL","run",-0.504477358423173
"2026_01_BAL_IND",2449,1,"BAL","pass",-0.83109826920554
"2026_01_BAL_IND",2508,1,"BAL","pass",-0.401252658572048
"2026_01_BAL_IND",2552,1,"IND","run",1.08587452652864
"2026_01_BAL_IND",2581,1,"IND","run",-0.58987857052125
"2026_01_BAL_IND",2603,1,"IND","pass",1.3787110960111
"2026_01_BAL_IND",2633,1,"IND","run",0.233496143948287
"2026_01_BAL_IND",2660,1,"IND","run",0.244398751994595
"2026_01_BAL_IND",2684,1,"IND","run",-0.140928441891447
"2026_01_BAL_IND",2706,1,"IND","pass",-0.847336639417335
"2026_01_BAL_IND",2729,1,"IND","pass",-1.75167942097931
"2026_01_BAL_IND",2820,1,"BAL","run",0.80940616549924
"2026_01_BAL_IND",2842,1,"BAL","run",1.36053385166451
"2026_01_BAL_IND",2864,1,"BAL","pass",-1.15747805242427
"2026_01_BAL_IND",2884,1,"BAL","pass",0.179721470922232
"2026_01_BAL_IND",2933,1,"BAL","pass",-1.46933916467242
"2026_01_BAL_IND",2998,1,"IND","run",1.26653221203014
"2026_01_BAL_IND",3027,1,"IND","run",0.747586918994784
"2026_01_BAL_IND",3049,1,"IND","run",-0.17517609661445
"2026_01_BAL_IND",3071,1,"IND","run",-1.00438128574751
"2026_01_BAL_IND",3093,1,"IND","pass",-1.55475062131882
"2026_01_BAL_IND",3147,1,"BAL","run",-0.384148904122412
"2026_01_BAL_IND",3176,1,"BAL","run",-0.390480160713196
"2026_01_BAL_IND",3218,1,"BAL","pass",4.67859981430229
"2026_01_BAL_IND",3248,1,"BAL","run",0.810452744131908
"2026_01_BAL_IND",3281,1,"BAL","run",0.192948475771118
"2026_01_BAL_IND",3303,1,"BAL","run",1.28259417513618
"2026_01_BAL_IND",3405,1,"IND","pass",0.55211981665343
"2026_01_BAL_IND",3430,1,"IND","pass",0.116499652620405
"2026_01_BAL_IND",3455,1,"IND","pass",0.823849535547197
"2026_01_BAL_IND",3485,1,"IND","pass",0.301473329192959
"2026_01_BAL_IND",3510,1,"IND","pass",1.38168518425664
"2026_01_BAL_IND",3535,1,"IND","pass",1.70594426727621
"2026_01_BAL_IND",3609,1,"BAL","run",0.291779573075473
"2026_01_BAL_IND",3631,1,"BAL","run",0.311245278455317
"2026_01_BAL_IND",3653,1,"BAL","run",-0.409333832096308
"2026_01_BAL_IND",3677,1,"BAL","pass",1.45137799088843
"2026_01_BAL_IND",3708,1,"BAL","run",-0.465938992914744
"2026_01_BAL_IND",3730,1,"BAL","pass",1.13617216539569
"2026_01_BAL_IND",3760,1,"BAL","run",0.153726573567837
"2026_01_BAL_IND",3782,1,"BAL","run",-0.662949010787997
"2026_01_BAL_IND",3806,1,"BAL","run",-1.15230193995552
"2026_01_BAL_IND",3885,1,"IND","pass",-0.377492306521162
"2026_01_BAL_IND",3908,1,"IND","pass",-0.334457834833302
"2026_01_BAL_IND",3933,1,"IND","pass",-1.04854254907696
"2026_01_BAL_IND",3983,1,"IND","pass",-3.3747610260034
"2026_01_BAL_IND",4008,1,"BAL","run",0.77156780147925
"2026_01_BAL_IND",4032,1,"BAL","run",0.361972346843686
"2026_01_BUF_HOU",64,1,"BUF","run",0.975067554274574
"2026_01_BUF_HOU",86,1,"BUF","pass",-0.0221989033743739
"2026_01_BUF_HOU",118,1,"BUF","run",0.605064369272441
"2026_01_BUF_HOU",140,1,"BUF","run",-0.150790573563427
"2026_01_BUF_HOU",162,1,"BUF","run",-0.0508575504645705
"2026_01_BUF_HOU",184,1,"BUF","run",-0.805403467267752
"2026_01_BUF_HOU",206,1,"BUF","run",-4.24538333294913
"2026_01_BUF_HOU",228,1,"HOU","run",-0.554518784862012
"2026_01_BUF_HOU",291,1,"HOU","run",-0.766718792263418
"2026_01_BUF_HOU",313,1,"HOU","pass",-4.25079103501048
"2026_01_BUF_HOU",343,1,"BUF","run",-0.0332109038718045
"2026_01_BUF_HOU",365,1,"BUF","pass",-1.84149742522277
"2026_01_BUF_HOU",385,1,"BUF","pass",0.995897284825332
"2026_01_BUF_HOU",505,1,"HOU","run",0.00496517587453127
"2026_01_BUF_HOU",527,1,"HOU","pass",1.04785608919337
"2026_01_BUF_HOU",552,1,"HOU","run",0.327653762185946
"2026_01_BUF_HOU",574,1,"HOU","pass",1.04552066372707
"2026_01_BUF_HOU",599,1,"HOU","run",-0.189729190897197
"2026_01_BUF_HOU",621,1,"HOU","run",0.906610255362466
"2026_01_BUF_HOU",648,1,"HOU","run",-0.342870423337445
"2026_01_BUF_HOU",672,1,"HOU","pass",-0.633843259885907
"2026_01_BUF_HOU",695,1,"HOU","pass",3.03314265829977
"2026_01_BUF_HOU",725,1,"HOU","run",-0.076928932685405
"2026_01_BUF_HOU",747,1,"HOU","run",-0.385273008607328
"2026_01_BUF_HOU",771,1,"HOU","run",1.04833701101597
"2026_01_BUF_HOU",839,1,"BUF","pass",1.15958305762615
"2026_01_BUF_HOU",918,1,"BUF","pass",-0.562897419556975
"2026_01_BUF_HOU",952,1,"BUF","pass",2.12405558989849
"2026_01_BUF_HOU",977,1,"BUF","run",0.372411473130342
"2026_01_BUF_HOU",1009,1,"BUF","run",0.364519265946001
"2026_01_BUF_HOU",1031,1,"BUF","run",2.38049657543888
"2026_01_BUF_HOU",1099,1,"HOU","pass",0.137573771178722
"2026_01_BUF_HOU",1124,1,"HOU","run",0.376127874711528
"2026_01_BUF_HOU",1182,1,"HOU","pass",-0.502286880044267
"2026_01_BUF_HOU",1205,1,"HOU","pass",-1.37441831594333
"2026_01_BUF_HOU",1230,1,"HOU","run",2.59451156179421
"2026_01_BUF_HOU",1252,1,"HOU","run",0.276834164513275
"2026_01_BUF_HOU",1276,1,"HOU","run",-0.107156694633886
"2026_01_BUF_HOU",1298,1,"HOU","run",0.435252070077695
"2026_01_BUF_HOU",1320,1,"HOU","pass",-0.428665965097025
"2026_01_BUF_HOU",1352,1,"HOU","run",1.26841073541436
"2026_01_BUF_HOU",1374,1,"HOU","pass",-0.936578081338666
"2026_01_BUF_HOU",1399,1,"HOU","pass",-0.0528311118832789
"2026_01_BUF_HOU",1458,1,"HOU","run",2.18514031759696
"2026_01_BUF_HOU",1520,1,"BUF","pass",1.26447291718796
"2026_01_BUF_HOU",1579,1,"BUF","pass",-0.220662832201924
"2026_01_BUF_HOU",1602,1,"BUF","run",0.732556495669996
"2026_01_BUF_HOU",1728,1,"HOU","run",-0.0536993719870225
"2026_01_BUF_HOU",1753,1,"HOU","pass",-0.105491205584258
"2026_01_BUF_HOU",1785,1,"HOU","pass",-1.45274111593608
"2026_01_BUF_HOU",1828,1,"BUF","pass",1.93578320846427
"2026_01_BUF_HOU",1853,1,"BUF","pass",0.817286693083588
