"game_id","play_id","posteam","play_type","wp","shotgun","under_center","epa","desc"
"2025_11_HOU_TEN",1975,"TEN","run",0.724007368087769,1,FALSE,-0.186469701759052,"(:49) (Shotgun) 2-T.Spears right guard to TEN 22 for 1 yard (39-H.To'oTo'o)."
"2025_11_HOU_TEN",1997,"TEN","pass",0.715518653392792,1,FALSE,-0.0601165339467116,"(:29) (No Huddle, Shotgun) 1-C.Ward pass incomplete deep middle to 11-V.Jefferson."
"2025_11_HOU_TEN",2020,"TEN","pass",0.695528268814087,1,FALSE,-0.141461423423607,"(:25) (Shotgun) 1-C.Ward pass incomplete short left to 5-E.Ayomanor."
"2025_11_HOU_TEN",2069,"HOU","pass",0.327694863080978,1,FALSE,-0.0448023827921133,"(:09) (Shotgun) 10-D.Mills pass incomplete deep middle to 86-D.Schultz (50-C.Barton)."
"2025_11_HOU_TEN",2092,"HOU","run",0.31072273850441,1,FALSE,-0.0773408124223351,"(:05) (Shotgun) 27-W.Marks up the middle to HOU 37 for 2 yards (98-J.Simmons)."
"2025_11_HOU_TEN",2151,"TEN","run",0.69644284248352,0,TRUE,-0.00576305040158331,"(15:00) 20-T.Pollard up the middle to TEN 39 for 4 yards (25-M.Bryant; 55-D.Hunter)."
"2025_11_HOU_TEN",2173,"TEN","run",0.690693259239197,0,TRUE,-0.875203202012926,"(14:18) 20-T.Pollard left guard to TEN 39 for no gain (45-E.Speed; 55-D.Hunter)."
"2025_11_HOU_TEN",2195,"TEN","pass",0.670709908008575,1,FALSE,2.12977771507576,"(13:33) (Shotgun) 1-C.Ward pass short right to 12-M.Kinsey to HOU 47 for 14 yards (11-T.Smith)."
"2025_11_HOU_TEN",2220,"TEN","pass",0.730254411697388,1,FALSE,0.635687950649299,"(12:53) (Shotgun) 1-C.Ward pass short left to 84-G.Helm to HOU 36 for 11 yards (39-H.To'oTo'o)."
"2025_11_HOU_TEN",2245,"TEN","pass",0.742638647556305,1,FALSE,-0.517990782740526,"(12:14) (Shotgun) 1-C.Ward pass incomplete deep right to 12-M.Kinsey."
"2025_11_HOU_TEN",2268,"TEN","pass",0.730565667152405,1,FALSE,0.122892464627512,"(12:09) (Shotgun) 1-C.Ward pass short right to 11-V.Jefferson to HOU 29 for 7 yards (24-D.Stingley)."
"2025_11_HOU_TEN",2298,"TEN","run",0.74135023355484,1,FALSE,-1.86352920477603,"(11:32) (Shotgun) 2-T.Spears up the middle to HOU 28 for 1 yard (97-M.Edwards)."
"2025_11_HOU_TEN",2374,"HOU","pass",0.288504004478455,0,TRUE,1.34367366461083,"(10:45) 10-D.Mills pass short middle to 12-N.Collins to TEN 47 for 18 yards (37-A.Hooker)."
"2025_11_HOU_TEN",2399,"HOU","run",0.32491672039032,0,TRUE,-0.0154157492797822,"(10:07) 21-N.Chubb up the middle to TEN 42 for 5 yards (37-A.Hooker)."
"2025_11_HOU_TEN",2421,"HOU","pass",0.317630767822266,1,FALSE,1.3042936809361,"(9:32) (Shotgun) 10-D.Mills pass short middle to 12-N.Collins to TEN 28 for 14 yards (23-K.Winston)."
"2025_11_HOU_TEN",2446,"HOU","run",0.386052042245865,1,FALSE,-0.0155836150515825,"(9:08) (No Huddle, Shotgun) 10-D.Mills scrambles up the middle to TEN 24 for 4 yards (33-C.Gray)."
"2025_11_HOU_TEN",2468,"HOU","pass",0.373921662569046,1,FALSE,2.35874186115689,"(8:29) (Shotgun) 10-D.Mills pass deep right to 81-J.Higgins pushed ob at TEN 1 for 23 yards (39-D.Baker)."
"2025_11_HOU_TEN",2498,"HOU","run",0.455783694982529,1,FALSE,-0.722985526401317,"(7:51) (Shotgun) 27-W.Marks up the middle to TEN 3 for -2 yards (69-S.Joseph, 50-C.Barton). HOU-71-T.Howard was injured during the play."
"2025_11_HOU_TEN",2520,"HOU","pass",0.426926106214523,0,TRUE,1.32963265199214,"(7:25) 10-D.Mills pass short right to 12-N.Collins for 3 yards, TOUCHDOWN."
"2025_11_HOU_TEN",2594,"TEN","pass",0.547363221645355,1,FALSE,-0.0751083176583052,"(7:16) (Shotgun) 1-C.Ward pass short left to 2-T.Spears pushed ob at TEN 35 for 5 yards (2-C.Bullock; 0-A.Al-Shaair). TEN-5-E.Ayomanor was injured during the play."
"2025_11_HOU_TEN",2622,"TEN","run",0.553054094314575,0,TRUE,-0.377255035797134,"(6:47) 20-T.Pollard up the middle to TEN 37 for 2 yards (0-A.Al-Shaair; 51-W.Anderson)."
"2025_11_HOU_TEN",2651,"TEN","pass",0.54412192106247,1,FALSE,-1.64349213754758,"(6:04) (Shotgun) 1-C.Ward pass incomplete short left to 11-V.Jefferson (45-E.Speed). ** Injury Update: TEN-5-E.Ayomanor has returned to the game."
"2025_11_HOU_TEN",2746,"HOU","run",0.550486624240875,0,TRUE,0.694479482248425,"(5:49) 21-N.Chubb right tackle to HOU 36 for 8 yards (33-C.Gray)."
"2025_11_HOU_TEN",2768,"HOU","run",0.574212729930878,0,TRUE,0.115229070652276,"(5:10) 21-N.Chubb right guard to HOU 40 for 4 yards (97-J.Lynch; 23-K.Winston)."
"2025_11_HOU_TEN",2793,"HOU","pass",0.575580477714539,0,TRUE,-0.501056968001649,"(4:25) 10-D.Mills pass incomplete short left to 21-N.Chubb [49-A.Key]."
"2025_11_HOU_TEN",2816,"HOU","pass",0.554793298244476,1,FALSE,1.50278633926064,"(4:22) (Shotgun) 10-D.Mills pass short left to 19-X.Hutchinson pushed ob at TEN 46 for 14 yards (26-M.Harris)."
